Entity,Code,Year,Human Development Index,GDP per capita,Population,World region according to OWID
Marshall Islands,MHL,2013,0.676,4469.8535,50696,Oceania
Marshall Islands,MHL,2014,0.681,4491.9917,49815,Oceania
Marshall Islands,MHL,2015,0.691,4670.1094,48823,Oceania
Marshall Islands,MHL,2016,0.696,4896.522,47730,Oceania
Marshall Islands,MHL,2017,0.702,5199.344,46544,Oceania
Marshall Islands,MHL,2018,0.71,5635.3076,45307,Oceania
Marshall Islands,MHL,2019,0.722,6405.0757,44030,Oceania
Marshall Islands,MHL,2020,0.722,6417.1846,42728,Oceania
Marshall Islands,MHL,2021,0.723,6767.958,41387,Oceania
Marshall Islands,MHL,2022,0.732,6936.865,40094,Oceania
Marshall Islands,MHL,2023,0.733,6801.6147,38849,Oceania
Marshall Islands,MHL,2024,,7209.2666,38849,Oceania
Mauritania,MRT,1990,0.396,5519.6104,1951881,Africa
Mauritania,MRT,1991,0.401,5456.5557,2009739,Africa
Mauritania,MRT,1992,0.409,5350.118,2088143,Africa
Mauritania,MRT,1993,0.421,5439.8223,2174333,Africa
Mauritania,MRT,1994,0.432,5097.2085,2249462,Africa
Mauritania,MRT,1995,0.439,5446.2695,2312027,Africa
Mauritania,MRT,1996,0.448,5650.3413,2358193,Africa
Mauritania,MRT,1997,0.45,5302.3667,2411316,Africa
Mauritania,MRT,1998,0.46,5310.158,2474650,Africa
Mauritania,MRT,1999,0.467,5359.989,2541700,Africa
Mauritania,MRT,2000,0.468,5008.608,2613450,Africa
Mauritania,MRT,2001,0.47,4847.4106,2678766,Africa
Mauritania,MRT,2002,0.475,4806.8984,2738659,Africa
Mauritania,MRT,2003,0.482,5023.6523,2802050,Africa
Mauritania,MRT,2004,0.494,5139.2256,2868671,Africa
Mauritania,MRT,2005,0.5,5445.8296,2939060,Africa
Mauritania,MRT,2006,0.512,6284.702,3013659,Africa
Mauritania,MRT,2007,0.512,6002.7783,3093065,Africa
Mauritania,MRT,2008,0.512,5813.356,3183276,Africa
Mauritania,MRT,2009,0.522,5639.7876,3284454,Africa
Mauritania,MRT,2010,0.525,5605.7637,3390968,Africa
Mauritania,MRT,2011,0.53,5653.2173,3502813,Africa
Mauritania,MRT,2012,0.538,5716.252,3619035,Africa
Mauritania,MRT,2013,0.544,5769.7285,3734324,Africa
Mauritania,MRT,2014,0.547,5837.852,3848511,Africa
Mauritania,MRT,2015,0.551,5969.5425,3965959,Africa
Mauritania,MRT,2016,0.548,5866.2812,4086655,Africa
Mauritania,MRT,2017,0.551,6050.6216,4210603,Africa
Mauritania,MRT,2018,0.561,6153.6377,4337685,Africa
Mauritania,MRT,2019,0.566,6162.2104,4467714,Africa
Mauritania,MRT,2020,0.554,5963.2354,4600136,Africa
Mauritania,MRT,2021,0.553,5836.566,4734874,Africa
Mauritania,MRT,2022,0.562,6053.2617,4875644,Africa
Mauritania,MRT,2023,0.563,6276.475,5022442,Africa
Mauritania,MRT,2024,,6482.69,5022442,Africa
Mauritius,MUS,1990,0.627,9058.666,1089033,Africa
Mauritius,MUS,1991,0.632,9358.886,1103050,Africa
Mauritius,MUS,1992,0.637,9838.103,1117676,Africa
Mauritius,MUS,1993,0.641,10216.242,1132397,Africa
Mauritius,MUS,1994,0.645,10490.889,1146559,Africa
Mauritius,MUS,1995,0.65,10847.03,1159824,Africa
Mauritius,MUS,1996,0.653,11336.6045,1172390,Africa
Mauritius,MUS,1997,0.659,11832.288,1184304,Africa
Mauritius,MUS,1998,0.667,12419.468,1195111,Africa
Mauritius,MUS,1999,0.675,12582.752,1205903,Africa
Mauritius,MUS,2000,0.683,13481.754,1216632,Africa
Mauritius,MUS,2001,0.697,13823.417,1225807,Africa
Mauritius,MUS,2002,0.701,13949.475,1234090,Africa
Mauritius,MUS,2003,0.709,14669.5,1242094,Africa
Mauritius,MUS,2004,0.716,15209.017,1249799,Africa
Mauritius,MUS,2005,0.723,15387.98,1257215,Africa
Mauritius,MUS,2006,0.729,16061.603,1263785,Africa
Mauritius,MUS,2007,0.736,16904.275,1269522,Africa
Mauritius,MUS,2008,0.742,17750.594,1274635,Africa
Mauritius,MUS,2009,0.748,18290.406,1278976,Africa
Mauritius,MUS,2010,0.755,19045.654,1282710,Africa
Mauritius,MUS,2011,0.762,19790.53,1286270,Africa
Mauritius,MUS,2012,0.778,20425.707,1289174,Africa
Mauritius,MUS,2013,0.781,21061.03,1290988,Africa
Mauritius,MUS,2014,0.79,21827.48,1292006,Africa
Mauritius,MUS,2015,0.792,22603.088,1292283,Africa
Mauritius,MUS,2016,0.795,23460.002,1291807,Africa
Mauritius,MUS,2017,0.799,24361.875,1290654,Africa
Mauritius,MUS,2018,0.801,25324.178,1288836,Africa
Mauritius,MUS,2019,0.803,26047.975,1286269,Africa
Mauritius,MUS,2020,0.795,22258.387,1283231,Africa
Mauritius,MUS,2021,0.789,23010.201,1279628,Africa
Mauritius,MUS,2022,0.794,25085.988,1276134,Africa
Mauritius,MUS,2023,0.806,26635.012,1273591,Africa
Mauritius,MUS,2024,,28011.158,1273591,Africa
Medium human development (UNDP),,1990,0.439,,,
Medium human development (UNDP),,1991,0.44,,,
Medium human development (UNDP),,1992,0.445,,,
Medium human development (UNDP),,1993,0.449,,,
Medium human development (UNDP),,1994,0.453,,,
Medium human development (UNDP),,1995,0.459,,,
Medium human development (UNDP),,1996,0.466,,,
Medium human development (UNDP),,1997,0.472,,,
Medium human development (UNDP),,1998,0.478,,,
Medium human development (UNDP),,1999,0.485,,,
Medium human development (UNDP),,2000,0.491,,,
Medium human development (UNDP),,2001,0.5,,,
Medium human development (UNDP),,2002,0.506,,,
Medium human development (UNDP),,2003,0.516,,,
Medium human development (UNDP),,2004,0.526,,,
Medium human development (UNDP),,2005,0.535,,,
Medium human development (UNDP),,2006,0.543,,,
Medium human development (UNDP),,2007,0.551,,,
Medium human development (UNDP),,2008,0.558,,,
Medium human development (UNDP),,2009,0.565,,,
Medium human development (UNDP),,2010,0.573,,,
Medium human development (UNDP),,2011,0.584,,,
Medium human development (UNDP),,2012,0.59,,,
Medium human development (UNDP),,2013,0.595,,,
Medium human development (UNDP),,2014,0.604,,,
Medium human development (UNDP),,2015,0.611,,,
Medium human development (UNDP),,2016,0.62,,,
Medium human development (UNDP),,2017,0.624,,,
Medium human development (UNDP),,2018,0.627,,,
Medium human development (UNDP),,2019,0.631,,,
Medium human development (UNDP),,2020,0.631,,,
Medium human development (UNDP),,2021,0.629,,,
Medium human development (UNDP),,2022,0.649,,,
Medium human development (UNDP),,2023,0.656,,,
Mexico,MEX,1990,0.668,17169.592,82820170,North America
Mexico,MEX,1991,0.67,17511.73,84430565,North America
Mexico,MEX,1992,0.672,17796.406,86044806,North America
Mexico,MEX,1993,0.675,17970.588,87653817,North America
Mexico,MEX,1994,0.68,18422.82,89259202,North America
Mexico,MEX,1995,0.68,17028.121,90862449,North America
Mexico,MEX,1996,0.687,17775.873,92452700,North America
Mexico,MEX,1997,0.694,18737.643,94021204,North America
Mexico,MEX,1998,0.701,19573.066,95575242,North America
Mexico,MEX,1999,0.706,19793.285,97115710,North America
Mexico,MEX,2000,0.712,20470.494,98625553,North America
Mexico,MEX,2001,0.715,20078.219,100099101,North America
Mexico,MEX,2002,0.722,19744.793,101548627,North America
Mexico,MEX,2003,0.728,19701.463,102978517,North America
Mexico,MEX,2004,0.732,20127.225,104394131,North America
Mexico,MEX,2005,0.736,20277.256,105811504,North America
Mexico,MEX,2006,0.745,20965.826,107253666,North America
Mexico,MEX,2007,0.747,21102.27,108774356,North America
Mexico,MEX,2008,0.75,20992.56,110374286,North America
Mexico,MEX,2009,0.749,19385.543,111999720,North America
Mexico,MEX,2010,0.751,20058.385,113623898,North America
Mexico,MEX,2011,0.757,20457.6,115243503,North America
Mexico,MEX,2012,0.764,20898.936,116818208,North America
Mexico,MEX,2013,0.765,20805.348,118343572,North America
Mexico,MEX,2014,0.769,21069.766,119784265,North America
Mexico,MEX,2015,0.773,21408.928,121072310,North America
Mexico,MEX,2016,0.778,21578.264,122251344,North America
Mexico,MEX,2017,0.781,21777.523,123400052,North America
Mexico,MEX,2018,0.785,21997.773,124573713,North America
Mexico,MEX,2019,0.788,21704.186,125762978,North America
Mexico,MEX,2020,0.763,19728.482,126799053,North America
Mexico,MEX,2021,0.761,20782.588,127648151,North America
Mexico,MEX,2022,0.783,21391.857,128613116,North America
Mexico,MEX,2023,0.789,21917.248,129739761,North America
Mexico,MEX,2024,,22039.629,129739761,North America
Micronesia (country),FSM,1990,,3112.4648,100904,Oceania
Micronesia (country),FSM,1991,,3282.9182,102764,Oceania
Micronesia (country),FSM,1992,,3347.6455,104823,Oceania
Micronesia (country),FSM,1993,,3543.7498,107082,Oceania
Micronesia (country),FSM,1994,,3459.8857,109090,Oceania
Micronesia (country),FSM,1995,,3663.7825,110244,Oceania
Micronesia (country),FSM,1996,,3526.0925,110723,Oceania
Micronesia (country),FSM,1997,,3296.3357,111088,Oceania
Micronesia (country),FSM,1998,,3380.5332,111394,Oceania
Micronesia (country),FSM,1999,,3409.417,111693,Oceania
Micronesia (country),FSM,2000,0.596,3555.4995,112067,Oceania
Micronesia (country),FSM,2001,0.599,3609.8726,112378,Oceania
Micronesia (country),FSM,2002,0.596,3623.1963,112464,Oceania
Micronesia (country),FSM,2003,0.601,3692.4172,112298,Oceania
Micronesia (country),FSM,2004,0.6,3586.1125,111939,Oceania
Micronesia (country),FSM,2005,0.601,3685.9944,111420,Oceania
Micronesia (country),FSM,2006,0.602,3701.3508,110739,Oceania
Micronesia (country),FSM,2007,0.601,3665.6575,109896,Oceania
Micronesia (country),FSM,2008,0.6,3601.9004,108947,Oceania
Micronesia (country),FSM,2009,0.601,3674.4883,107968,Oceania
Micronesia (country),FSM,2010,0.603,3764.953,107559,Oceania
Micronesia (country),FSM,2011,0.605,3901.6758,107712,Oceania
Micronesia (country),FSM,2012,0.605,3828.747,107908,Oceania
Micronesia (country),FSM,2013,0.603,3680.1064,108133,Oceania
Micronesia (country),FSM,2014,0.602,3575.8508,108407,Oceania
Micronesia (country),FSM,2015,0.604,3723.399,108727,Oceania
Micronesia (country),FSM,2016,0.606,3746.1301,109088,Oceania
Micronesia (country),FSM,2017,0.607,3813.4421,109495,Oceania
Micronesia (country),FSM,2018,0.608,3798.592,109925,Oceania
Micronesia (country),FSM,2019,0.611,3940.2644,110293,Oceania
Micronesia (country),FSM,2020,0.609,3852.2002,110930,Oceania
Micronesia (country),FSM,2021,0.611,3946.416,111635,Oceania
Micronesia (country),FSM,2022,0.614,3814.9907,112122,Oceania
Micronesia (country),FSM,2023,0.615,3814.7202,112646,Oceania
Micronesia (country),FSM,2024,,3824.1523,112646,Oceania
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1990,,9205.145,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1991,,9095.262,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1992,,9368.716,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1993,,9318.904,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1994,,9316.932,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1995,,9366.083,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1996,,9618.568,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1997,,9752.916,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1998,,9957.327,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,1999,,10015.553,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2000,,10377.118,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2001,,10360.04,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2002,,10367.434,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2003,,10569.36,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2004,,11141.106,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2005,,11442.411,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2006,,11811.969,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2007,,12144.084,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2008,,12379.392,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2009,,12295.783,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2010,,12616.922,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2011,,12850.983,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2012,,12973.573,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2013,,12954.756,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2014,,13111.288,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2015,,13259.931,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2016,,13645.836,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2017,,13723.836,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2018,,13842.64,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2019,,13860.935,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2020,,13244.126,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2021,,13650.496,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2022,,14243.885,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2023,,14296.296,,
"Middle East, North Africa, Afghanistan and Pakistan (WB)",WB_MENAP,2024,,14355.141,,
Moldova,MDA,1990,,15902.895,4451150,Europe
Moldova,MDA,1991,,13342.06,4456609,Europe
Moldova,MDA,1992,,9461.428,4455714,Europe
Moldova,MDA,1993,,9363.593,4448241,Europe
Moldova,MDA,1994,,6490.353,4434457,Europe
Moldova,MDA,1995,,6428.84,4414216,Europe
Moldova,MDA,1996,,6063.1406,4387653,Europe
Moldova,MDA,1997,,6185.8394,4355537,Europe
Moldova,MDA,1998,,5783.486,4318713,Europe
Moldova,MDA,1999,,5597.4653,4278220,Europe
Moldova,MDA,2000,,5727.079,4234969,Europe
Moldova,MDA,2001,,6090.0347,4189769,Europe
Moldova,MDA,2002,,6580.2783,4142937,Europe
Moldova,MDA,2003,,7034.358,4095418,Europe
Moldova,MDA,2004,,7573.6177,4046672,Europe
Moldova,MDA,2005,0.702,8161.4736,3988668,Europe
Moldova,MDA,2006,0.711,8577.028,3921320,Europe
Moldova,MDA,2007,0.718,8854.834,3851397,Europe
Moldova,MDA,2008,0.728,9563.698,3779503,Europe
Moldova,MDA,2009,0.729,9001.234,3706212,Europe
Moldova,MDA,2010,0.739,9649.951,3631990,Europe
Moldova,MDA,2011,0.748,10217.309,3557278,Europe
Moldova,MDA,2012,0.754,10158.386,3482629,Europe
Moldova,MDA,2013,0.758,11080.063,3408741,Europe
Moldova,MDA,2014,0.762,11641.121,3342715,Europe
Moldova,MDA,2015,0.759,11691.08,3287168,Europe
Moldova,MDA,2016,0.763,12377.366,3237798,Europe
Moldova,MDA,2017,0.769,13118.822,3193500,Europe
Moldova,MDA,2018,0.772,13895.504,3153779,Europe
Moldova,MDA,2019,0.775,14621.24,3112561,Europe
Moldova,MDA,2020,0.77,13559.26,3069135,Europe
Moldova,MDA,2021,0.773,15682.07,3023780,Europe
Moldova,MDA,2022,0.784,15358.016,3039986,Europe
Moldova,MDA,2023,0.785,15990.4795,3067072,Europe
Moldova,MDA,2024,,16376.611,3067072,Europe
Mongolia,MNG,1990,0.593,6637.8193,2164578,Asia
Mongolia,MNG,1991,0.591,5874.2554,2202772,Asia
Mongolia,MNG,1992,0.581,5324.488,2239130,Asia
Mongolia,MNG,1993,0.567,5162.1,2273515,Asia
Mongolia,MNG,1994,0.568,5213.846,2305743,Asia
Mongolia,MNG,1995,0.572,5457.685,2335717,Asia
Mongolia,MNG,1996,0.578,5494.3213,2363469,Asia
Mongolia,MNG,1997,0.585,5628.1064,2389133,Asia
Mongolia,MNG,1998,0.594,5735.8438,2412793,Asia
Mongolia,MNG,1999,0.602,5829.1665,2434041,Asia
Mongolia,MNG,2000,0.611,5818.243,2455182,Asia
Mongolia,MNG,2001,0.622,5917.071,2477704,Asia
Mongolia,MNG,2002,0.631,6117.9824,2500074,Asia
Mongolia,MNG,2003,0.643,6463.7896,2521809,Asia
Mongolia,MNG,2004,0.658,7070.667,2542801,Asia
Mongolia,MNG,2005,0.671,7499.848,2563466,Asia
Mongolia,MNG,2006,0.683,8043.9966,2584761,Asia
Mongolia,MNG,2007,0.696,8750.134,2607976,Asia
Mongolia,MNG,2008,0.707,9379.8545,2634431,Asia
Mongolia,MNG,2009,0.711,9095.977,2665333,Asia
Mongolia,MNG,2010,0.714,9507.119,2701739,Asia
Mongolia,MNG,2011,0.725,10960.096,2745183,Asia
Mongolia,MNG,2012,0.735,12078.919,2795463,Asia
Mongolia,MNG,2013,0.744,13210.095,2851887,Asia
Mongolia,MNG,2014,0.748,13943.428,2913041,Asia
Mongolia,MNG,2015,0.753,13974.597,2976528,Asia
Mongolia,MNG,2016,0.759,13898.1455,3040815,Asia
Mongolia,MNG,2017,0.759,14401.537,3104371,Asia
Mongolia,MNG,2018,0.767,15230.241,3167714,Asia
Mongolia,MNG,2019,0.758,15790.696,3232118,Asia
Mongolia,MNG,2020,0.741,14801.342,3290786,Asia
Mongolia,MNG,2021,0.727,14792.251,3339676,Asia
Mongolia,MNG,2022,0.742,15310.435,3386015,Asia
Mongolia,MNG,2023,0.747,16222.864,3431938,Asia
Mongolia,MNG,2024,,16842.65,3431938,Asia
Montenegro,MNE,1997,,14638.797,633539,Europe
Montenegro,MNE,1998,,15403.052,634099,Europe
Montenegro,MNE,1999,,13993.415,634280,Europe
Montenegro,MNE,2000,,14452.276,634198,Europe
Montenegro,MNE,2001,,14552.556,634001,Europe
Montenegro,MNE,2002,,14770.316,633767,Europe
Montenegro,MNE,2003,0.764,15076.714,633563,Europe
Montenegro,MNE,2004,0.768,15716.141,633756,Europe
Montenegro,MNE,2005,0.773,16348.968,634059,Europe
Montenegro,MNE,2006,0.785,17727.44,633876,Europe
Montenegro,MNE,2007,0.795,18966.531,633388,Europe
Montenegro,MNE,2008,0.806,20239.006,632855,Europe
Montenegro,MNE,2009,0.809,18985.018,632445,Europe
Montenegro,MNE,2010,0.815,19476.244,632088,Europe
Montenegro,MNE,2011,0.822,20110.57,632689,Europe
Montenegro,MNE,2012,0.825,19576.494,633546,Europe
Montenegro,MNE,2013,0.83,20201.375,633199,Europe
Montenegro,MNE,2014,0.833,20641.85,631377,Europe
Montenegro,MNE,2015,0.839,21131.928,628145,Europe
Montenegro,MNE,2016,0.836,21834.182,624246,Europe
Montenegro,MNE,2017,0.843,22513.875,620112,Europe
Montenegro,MNE,2018,0.849,23562.273,615798,Europe
Montenegro,MNE,2019,0.851,24585.219,611671,Europe
Montenegro,MNE,2020,0.841,20904.688,607934,Europe
Montenegro,MNE,2021,0.84,23690.078,603854,Europe
Montenegro,MNE,2022,0.853,25583.422,614649,Europe
Montenegro,MNE,2023,0.862,27243.518,633553,Europe
Montenegro,MNE,2024,,28105.709,633553,Europe
Morocco,MAR,1990,0.451,4418.66,24375558,Africa
Morocco,MAR,1991,0.457,4656.126,24799016,Africa
Morocco,MAR,1992,0.461,4483.2495,25212469,Africa
Morocco,MAR,1993,0.468,4379.764,25614586,Africa
Morocco,MAR,1994,0.48,4771.093,26000824,Africa
Morocco,MAR,1995,0.484,4444.2285,26399431,Africa
Morocco,MAR,1996,0.495,4916.48,26808109,Africa
Morocco,MAR,1997,0.5,4766.1104,27213340,Africa
Morocco,MAR,1998,0.507,5033.9233,27621638,Africa
Morocco,MAR,1999,0.517,5043.665,28027188,Africa
Morocco,MAR,2000,0.528,5100.1157,28423439,Africa
Morocco,MAR,2001,0.539,5417.5786,28814646,Africa
Morocco,MAR,2002,0.55,5544.072,29198146,Africa
Morocco,MAR,2003,0.56,5810.053,29571415,Africa
Morocco,MAR,2004,0.567,5996.39,29953021,Africa
Morocco,MAR,2005,0.573,6103.4224,30358145,Africa
Morocco,MAR,2006,0.579,6488.674,30771179,Africa
Morocco,MAR,2007,0.586,6620.5903,31186468,Africa
Morocco,MAR,2008,0.593,6901.9507,31606769,Africa
Morocco,MAR,2009,0.598,7063.727,32030779,Africa
Morocco,MAR,2010,0.607,7210.6367,32467009,Africa
Morocco,MAR,2011,0.619,7503.793,32912585,Africa
Morocco,MAR,2012,0.629,7628.644,33355246,Africa
Morocco,MAR,2013,0.639,7839.032,33787573,Africa
Morocco,MAR,2014,0.648,7951.7983,34204784,Africa
Morocco,MAR,2015,0.659,8198.809,34607590,Africa
Morocco,MAR,2016,0.665,8141.9404,35023459,Africa
Morocco,MAR,2017,0.674,8450.009,35446395,Africa
Morocco,MAR,2018,0.68,8611.75,35839760,Africa
Morocco,MAR,2019,0.687,8768.176,36210907,Africa
Morocco,MAR,2020,0.683,8054.563,36584208,Africa
Morocco,MAR,2021,0.69,8623.266,36954443,Africa
Morocco,MAR,2022,0.704,8690.448,37329068,Africa
Morocco,MAR,2023,0.71,8915.352,37712516,Africa
Morocco,MAR,2024,,9162.747,37712516,Africa
Mozambique,MOZ,1990,0.246,547.6228,13094535,Africa
Mozambique,MOZ,1991,0.25,563.5121,13352091,Africa
Mozambique,MOZ,1992,0.245,510.8228,13613314,Africa
Mozambique,MOZ,1993,0.252,549.04877,14051203,Africa
Mozambique,MOZ,1994,0.255,546.2097,15033852,Africa
Mozambique,MOZ,1995,0.257,525.4187,15960530,Africa
Mozambique,MOZ,1996,0.269,562.8575,16492484,Africa
Mozambique,MOZ,1997,0.281,612.3715,16949988,Africa
Mozambique,MOZ,1998,0.292,660.6502,17340463,Africa
Mozambique,MOZ,1999,0.304,722.30554,17734499,Africa
Mozambique,MOZ,2000,0.311,711.9764,18129652,Africa
Mozambique,MOZ,2001,0.326,785.79016,18537735,Africa
Mozambique,MOZ,2002,0.335,842.64526,18958338,Africa
Mozambique,MOZ,2003,0.35,883.23914,19392477,Africa
Mozambique,MOZ,2004,0.36,934.134,19840312,Africa
Mozambique,MOZ,2005,0.371,970.38995,20304577,Africa
Mozambique,MOZ,2006,0.379,1041.8047,20787088,Africa
Mozambique,MOZ,2007,0.392,1095.1257,21287638,Africa
Mozambique,MOZ,2008,0.403,1141.9425,21819037,Africa
Mozambique,MOZ,2009,0.411,1178.7091,22391751,Africa
Mozambique,MOZ,2010,0.419,1224.2302,22999234,Africa
Mozambique,MOZ,2011,0.424,1275.5295,23649045,Africa
Mozambique,MOZ,2012,0.431,1338.516,24337849,Africa
Mozambique,MOZ,2013,0.443,1385.8325,25051613,Africa
Mozambique,MOZ,2014,0.45,1449.9293,25788473,Africa
Mozambique,MOZ,2015,0.457,1512.5997,26547576,Africa
Mozambique,MOZ,2016,0.46,1537.9086,27337107,Africa
Mozambique,MOZ,2017,0.461,1532.0073,28166397,Africa
Mozambique,MOZ,2018,0.469,1538.8351,29018647,Africa
Mozambique,MOZ,2019,0.475,1528.8899,29884378,Africa
Mozambique,MOZ,2020,0.477,1466.1248,30783685,Africa
Mozambique,MOZ,2021,0.478,1457.2354,31707798,Africa
Mozambique,MOZ,2022,0.49,1476.6656,32656242,Africa
Mozambique,MOZ,2023,0.493,1512.2764,33635163,Africa
Mozambique,MOZ,2024,,1500.3143,33635163,Africa
Myanmar,MMR,1990,0.347,775.32825,39817253,Asia
Myanmar,MMR,1991,0.354,759.2828,40394159,Asia
Myanmar,MMR,1992,0.368,821.32776,40950342,Asia
Myanmar,MMR,1993,0.374,859.3455,41502423,Asia
Myanmar,MMR,1994,0.381,911.46844,42055150,Asia
Myanmar,MMR,1995,0.385,962.2094,42605343,Asia
Myanmar,MMR,1996,0.391,1011.1599,43154858,Asia
Myanmar,MMR,1997,0.396,1054.7675,43708802,Asia
Myanmar,MMR,1998,0.399,1102.791,44257793,Asia
Myanmar,MMR,1999,0.406,1209.0165,44787727,Asia
Myanmar,MMR,2000,0.415,1359.9304,45290850,Asia
